,content,background,textcolor,font,label
2560,"متن شما...  متن شما...  این‌که اینترنت به عنوان یک ابزار، دسترسی به منابع علمی و معرفتی را سهل‌تر کرده، الزاماً به این معنا نیست که دستیابی به علم و معرفت نیز آسان‌تر شده است.

طبیعتاً گسترش اینترنت و فناوری اطلاعات، دسترسی را «سریع‌تر» و «ارزان‌تر» کرده است. اما هم‌چنان مسئله‌ی «فهم آثار» وجود دارد.

درک و فهم پدیده‌ها، نیازمند #تفکر_نقاد است و تفکر نقاد هم چیزی نیست که به سرعت و سادگی قابل آموزش و یادگیری باشد. پرورش ذهن نقاد، مستلزم مرارت‌ها و ملالت‌هایی است که افراد بسیاری تحمل آن‌ها را ضروری نمی‌بینند.

اگر برای پرورش تفکر نقاد و افزایش #سواد_دیجیتال تلاش نکنیم، این‌که فکر کنیم ذات وجود اینترنت و شبکه‌های اجتماعی می‌تواند به افزایش دانش کمک کند، ادعایی دور از دسترس است  متن شما...  این چند پاراگراف از مقاله محمدرضا شعبانعلی درباره نقدی که بر گفت‌وگوی استاد ملکیان و استاد سروش در عصر ایران منتشر شده است و به نقش اینترنت در توسعه دانش اشاره دارد بسیار جای تفکر دارد",pattern_j,darkblue,iphone,ejtemayi
2561,دریاچه میشیگان   آب دریاچه میشیگان به حدی شفاف و تمیز است که میتوان به راحتی، کشتیهای غرق شده را در عمق 90 متری آن دید!,white_background,black,shabnam,elmi
2562,"جهانگیری در کلاب هاوس:
رای بدهید تا شهر دست مافیا نباشد.
پ.ن: 
اینکه جهانگیری پس از ۸ سال با پررویی تمام هنوز چنین دهان باز می کند،
یعنی خیلی ها وظایف خود را درست انجام نداده‌اند و برای مردم به نحو احسن روشنگری نکرده اند (یا نتوانسته‌اند) که در این ۸ سال چه بر سر ملک آورده اند.
بیدار شویم که با صرف بیان « ما می توانیم»  ره به جایی نمی بریم.",base_background_gf,white,default,siyasi
2563,"مردمیدان👈  مرد دیپلماسی
👇  انتخاب با خودتان است؟",default,default,default,siyasi
2564,چرا قالیباف هدف تخریب های اصلاح طلب قرار گرفته,default,default,default,siyasi
2565,صدف خرطوم دار  صدف خرطوم‌دار (نام علمی: Panopea generosa) نام یک گونه از سرده خرطومی‌صدفان است.صدف خرطوم دار تا ۱۶۸ سال هم زندگی میکند.,white_background,black,shabnam,elmi
2566,دروازه جهنم  دروازه جهنم یکی از مکان‌های عجیب در ترکمنستان است که پس از 40 سال شعله‌ور بودن هزاران گردشگر داخلی و خارجی را به خود جذب کرده است.,white_background,black,shabnam,elmi
2567,مار  افعی ماده  از عجیب ترین موجودات زمین مار افعی ماده است،این خزنده بدون غذا میتواند تا 18 ماه زنده بماند و از ذخایر و چربی های بدنش استفاده کند!,white_background,black,shabnam,elmi
2568,آدمهای ساده بی هیچ دلیلی دوست داشتنی هستند،,default,green,dastnevis,nasihat va sokhan
2569,"UVA
اشعه ی پیر کننده پوست هم گفته میشه
باعث ایجاد لک، چین و چروک و افتادگی پوست میشه
و به مرور زمان میتونه منجر به سرطان پوست بشه  UVB
این اشعه باعث  آفتاب سوختگی میشه
و میتونه سرطان پوست هم ایجاد کنه  UVC
قوی ترین و خطرناک ترین اشعه که از لایه اوزون رد نمیشه",pattern_j,darkblue,iphone,zibayi
2570,حضور در نماز جماعت و ویژه برنامه سخنرانی مسجد کوی قائمیه   متن شما...,pattern_j,black,ordibehesht,mazhabi
2571,بی ارزش ترین پول دنیا  از بی‌ارزش ترین پول‌های دنیا پول زیمباوه است، با اسکناس 100 میلیارد دلاری این کشور میتوانید 3 عدد تخم مرغ بخرید!,white_background,black,shabnam,eqtesadi
2572,زهر عقرب  زهـــر عقرب با بیش از 10میلیون دلار برای هر لیتر گرانترین مایع جهان میباشد پروتئینی که در سم عقرب هست که برای افرادی که از ورم مفاصل و عارضه های روده ای رنج میبرند استفاده میشود.,white_background,black,shabnam,elmi
2573,"اشعه های ساطع شده از خورشیدبه ۳ دسته تقسیم میشن:

  ""IR""مادون قرمز☀️
باعث ایجاد گرما روی پوست میشن

☀️امواج مرئی 
میتونه باعث ایجاد لک روی پوست بشه

☀️امواج فرابنفش ""UV""
که به سه نوع  UVA  UVB  UVC تقسیم میشن",pattern_j,orange,iphone,zibayi
2574,"❓ استفاده از ضدآفتاب رنگی باعث ایجاد لک میشه؟  اگر به اندازه دو بند انگشت از ضدآفتاب استفاده کنین باعث ایجاد لک نمیشه
عدم استفاده از ضد آفتاب به اندازه کافی روی پوست منجر به ایجاد لک میشه  ❓ از کجا متوجه بشیم ضدآفتابی که استفاده میکنیم در مقابل یو وی ای هم محافظت ایجاد میکنه؟  علامت +++PA یا اینکه روی ضدآفتاب نوشته میشه محافظت در مقابل UVA و UVB",pattern_j,red,iphone,zibayi
2575,"❓توی خونه لازمه از ضدآفتاب استفاده بشه؟  اگه خونتون نورگیره ""بله""  ❓‌ هنگام باریدن باران و برف احتیاجی به استفاده از ضدآفتاب هست؟  آب، ماسه،برف به شدت اشعه های آفتاب رو منعکس میکنن حتما از ضدآفتاب استفاده کنین  ❓ ضدآفتاب رنگی باعث ایجاد لک میشه؟",pattern_j,red,iphone,zibayi
2576,"❓چه مقدار باید از ضدآفتاب روی پوست زد؟  به اندازه دو بند انگشت، نیم ساعت قبل از خروج از منزل و هر ۲ ساعت تمدید  ❓ برای تمدید حتما باید با ژل شستشو صورت رو پاک کرد؟  نیازی به شستن صورت با شوینده نیست چون صورت خشک و بی آب میشه
فقط با ""تونر"" سطح پوست پاک بشه و مجدد ضدآفتاب استفاده بشه",pattern_j,red,iphone,zibayi
2577,"استفاده از ضدآفتاب منجر به پیشگیری و بهبود؛

 🌞انواع لک های پوستی، کک و مک ، ملاسما و...
🌞 پیر پوستی 
🌞 چروک 
🌞 افتادگی پوست",pattern_j,orange,iphone,zibayi
2578,مرحله آخر روتین پوستی  ضدآفتاب,pattern_j,orange,isfahan,zibayi
2579,"سلام بچه ها 
پست جدیدمو دیدین ؟   متن شما...",white_background,blue,afsaneh,majazi
2580,تیشرت و شلوارک برند Papo  متن شما...,pattern_j,black,afsaneh,tablighat va business
2581,ضخامت پوست فیل  پوست یک فیل 1 اینچ (2.54 سانتی متر) ضخامت دارد اما آنقدر حساس است که وقتی یک مگس کوچک بر روی پوستش مينشیند متوجه می شود.,white_background,black,shabnam,elmi
2582,"قورت دادن آدامس خطرناک است  درون آدامس یک نوع مواد لاستیکی وجود دارد که قابل هضم نیست و قورت دادن آن ممکن است برای سیستم گوارشی مشکل ایجاد کرده و آن را مسدود کند.
این اتفاق بیشتر در مورد کودکان که اندازه اندام های آنان کوچک تر است،صدق می کند. در موارد نادری، تکه های بزرگ آدامس بلعیده شده با یبوست در کودکان همراه شده و باعث انسداد گوارش در کودکان می گردد. آدامس مانند خوراکی های دیگری چون ماکارونی، گوشت و یا دانه های آجیل هضم و خارج می شود با این تفاوت که کمی سخت تر جذب می شود.",white_background,black,shabnam,pezeshki
2583,دژ کرشاهی یا قلعه دزدها  در نزدیکی استان اصفهان و بنای اصلی آن مربوط به پیش از اسلام است.این دژ در گذشته محل استقرار راهزنان بوده است که توسط رضاخان به توپ بسته شد.,white_background,black,shabnam,elmi
2584,بدل ناصرالدین شاه  این آقای سمت راست بدل ناصرالدین شاه بوده که هویتش اخیرا فاش شده! این آقا یک فرد یهودی بود که یوسف بخشی نام داشت و در اوقاتی که شاه به سفرهای طولانی فرنگ میرفت ایشون ایفای نقش میکرد! هویت این فرد رو چند سال قبل سایت جامع کلیمیان منتشر کرد!,white_background,black,shabnam,elmi
2585,روغن فندق   روغن فندق چندان چرب نیست و از این نظر برای پوست‌های چرب بسیار مناسب است و نه‌ تنها باعث مرطوب شدن پوست بلکه باعث ایجاد رنگ مناسب پوست می شود,white_background,black,shabnam,zibayi
